id,charger_name,charger_id,address,fast_charger,slow_charger,total_charger
2892,양평한신아파트,서울,서울특별시 영등포구 양평동5가 76,1,1,2
2893,"여의도KBS (본관,신관)",서울,서울특별시 영등포구 여의도동 18,4,0,4
2894,영등포 제1스포츠센터,서울,서울특별시 영등포구 신길동 426-3,2,0,2
2895,영등포구민회관,서울,서울특별시 영등포구 당산동3가 3,2,0,2
2896,영등포구청 환승공영주차장,서울,서울특별시 영등포구 당산동3가 370-4,1,0,1
2897,영등포레미안 아파트,서울,서울특별시 영등포구 신길동 4945,1,3,4
2898,영등포아트자이 아파트,서울,서울특별시 영등포구 도림동 도영로 66,1,3,4
2899,영등포전력지사,서울,서울특별시 영등포구 경인로 878,1,2,3
2900,F1경기장 충전소,전라,전라남도 영암군 삼호읍 삼포리 1904,1,0,1
2901,대불금호 아파트,전라,전라남도 영암군 삼호읍 용앙리 1679-1,1,3,4
2902,대불자유무역지역관리원 주차장,전라,전라남도 영암군 삼호읍 나불리 611-11,2,0,2
2903,무등파크 전기차충전소,전라,전라남도 영암군 영암읍 교동리 45,0,2,2
2904,삼호농협하나로마트,전라,전라남도 영암군 삼호읍 용앙리 237,2,0,2
2905,영암공설운동장,전라,전라남도 영암군 영암읍 역리 135-1,1,0,1
2906,영암교육지원청,전라,전라남도 영암군 영암읍 망호리 753,2,0,2
2907,영암소방서,전라,전라남도 영암군 삼호읍 나불리 338-3,1,0,1
2908,영암지사,전라,전라남도 영암군 영암읍 서남리 75-2,0,2,2
2909,영암축협 하나로마트,전라,전라남도 영암군 영암읍 회문리 204,2,0,2
2910,수비면복지회관,경상,경상북도 영양군 수비면 한티로 479-3,1,0,1
2911,영양고추유통공사 충전소,경상,경상북도 영양군 일월면 가곡리 162-1,1,0,1
2912,영양군 골프연습장 충전소,경상,경상북도 영양군 영양읍 감천리 1,1,0,1
2913,영양지사 충전소,경상,경상북도 영양군 영양읍 서부리 524-1,1,0,1
2914,주실마을 주차장  충전소,경상,경상북도 영양군 일월면 554-3,1,0,1
2915,영월 서부시장 제2주차장,강원,강원도 영월군 영월읍 하송리 184-122,1,0,1
2916,영월군공용주차장,강원,강원도 영월군 영월읍 하송리 373-1,2,0,2
2917,영월군청 전기차충전소,강원,강원도 영월군 영월읍 하송리 242,2,0,2
2918,영월지사,강원,"강원도 영월군 영월읍 덕포리 686, 한국전력공사 영월지사",1,0,1
2919,영월하송주공3차 아파트,강원,강원도 영월군 영월읍 하송리 403,1,2,3
2920,주천면사무소,강원,강원도 영월군 주천면 주천리 1243-1,1,0,1
2921,소백산국립공원 사무소,경상,경상북도 영주시 봉현면 오현리 144,1,0,1
2922,소백산국립공원 삼가주차장,경상,경상북도 영주시 풍기읍 삼가리 265,1,0,1
2923,영주동 공영주차장,경상,경상북도 영주시 영주동 19-1,2,0,2
2924,영주지사,경상,경상북도 영주시 구성로 370,1,0,1
2925,하망동 행정복지센터 공용주차장,경상,경상북도 영주시 하망동 299-8,1,0,1
2926,화성리버빌2차 아파트,경상,경상북도 영주시 대학로142번길 39,1,2,3
2927,광장식자재마트,경상,경상북도 영천시 완산동 917-3,2,0,2
2928,국립영천호국원,경상,경상북도 영천시 고경면 청정리 700,2,0,2
2929,대창면문화센터,경상,경상북도 영천시 대창면 대창리 1028,1,0,1
2930,보현산댐짚와이어,경상,경상북도 영천시 화북면 배나무정길 196,1,0,1
2931,영천소방서,경상,경상북도 영천시 호국로 187,1,0,1
2932,영천지사,경상,경상북도 영천시 천문로 199,2,4,6
2933,운주산승마자연휴양림,경상,경상북도 영천시 임고면 승마휴양림길 105,1,0,1
2934,육군3사관학교,경상,경상북도 영천시 고경면 창하리 24-2,2,0,2
2935,은해사집단시설지구,경상,경상북도 영천시 청통면 치일리 397-7,2,0,2
2936,이마트 영천점,경상,경상북도 영천시 오수동 286,2,0,2
2937,청통파출소,경상,경상북도 영천시 청통면 금송로 1025,1,0,1
2938,한국폴리텍6대학로봇캠퍼스,경상,경상북도 영천시 화룡동 989,1,0,1
2939,한의마을,경상,경상북도 영천시 천문로 485 (화룡동),1,0,1
2940,화랑설화마을,경상,경상북도 영천시 금호읍 거여로 426-5,1,0,1
2941,화산면행정복지센터,경상,경상북도 영천시 화산면 연지길 16,1,0,1
2942,내포신도시 주차장-3,충청,충청남도 예산군 삽교읍 목리 1941,1,0,1
2943,내포이지더원,충청,충청남도 예산군 삽교읍 목리 894-1,0,8,8
2944,산성리 역전시장 충전소,충청,충청남도 예산군 예산읍 산성리 358-2,1,0,1
2945,수철리 공영 충전소,충청,충청남도 예산군 예산읍 수철리 445-1,1,0,1
2946,신양면사무소 충전소,충청,충청남도 예산군 신양면 신양리 362-2,2,0,2
2947,예당관광지,충청,충청남도 예산군 응봉면 후사리 123,2,0,2
2948,예산지사,충청,충청남도 예산군 예산읍 산성리 87-6,2,1,3
2949,추모공원,충청,충청남도 예산군 응봉면 평촌리 346-1,1,0,1
2950,테크노파크 자동차센터,충청,충청남도 예산군 예산읍 신례원리 433,1,0,1
2951,경북도립대학교,경상,경상북도 예천군 예천읍 청복리 927,1,0,1
2952,예천군 곤충연구소,경상,경상북도 예천군 효자면 고항리 577,1,0,1
2953,예천군청,경상,경상북도 예천군 예천읍 대심리 353,2,0,2
2954,예천양수발전소,경상,경상북도 예천군 은풍면 송월리 471,2,0,2
2955,예천지사,경상,경상북도 예천군 예천읍 효자로 170,1,0,1
2956,은풍면행정복지센터,경상,경상북도 예천군 은풍면 우곡리 140-1,1,0,1
2957,정부경북지방합동청사 관리본부,경상,경상북도 예천군 호명면 금능리 743,2,0,2
2958,한국농어촌공사,경상,경상북도 예천군 예천읍 우계리 391,1,0,1
2959,호반베르디움2차,경상,경상북도 예천군 호명면 양지로 14,1,3,4
2960,궐동공영주차장,경기,"경기도 오산시 대호로62번길 63-11 (궐동, 궐동 공영주차장)",1,0,1
2961,동부아파트,경기,경기도 오산시 갈곶동 220,1,3,4
2962,맑음터공원,경기,경기도 오산시 오산동 750-1,2,0,2
2963,복개천공영주차장,경기,경기도 오산시 원동 772-15,1,0,1
2964,세교종합사회복지관,경기,경기도 오산시 금암동 512,1,0,1
2965,오산세교꿈에그린13,경기,경기도 오산시 수청동 581,1,2,3
2966,오산수청주공아파트,경기,경기도 오산시 수청동 11,0,1,1
2967,오산시시설관리공단,경기,"경기도 오산시 경기동로 33 (오산동, 오산스포츠센터)",2,0,2
2968,오산시청,경기,경기도 오산시 오산동 915,1,0,1
2969,오산신동아2차아파트,경기,경기도 오산시 서동 125-8,0,1,1
2970,오산운암주공1단지 주공아파트,경기,경기도 오산시 부산동 778-1,2,5,7
2971,오산자이아파트,경기,경기도 오산시 청호동 321,1,1,2
2972,오산지사,경기,경기도 오산시 원동 806,1,5,6
2973,오색시장 제2공영주차장,경기,경기도 오산시 오산동 316-47,1,0,1
2974,운암공영주차장,경기,경기도 오산시 원동 812-5,1,0,1
2975,운암주공3단지,경기,경기도 오산시 부산동 779-1,2,5,7
2976,가화현대아파트,충청,충청북도 옥천군 옥천읍 가화3길 18,0,3,3
2977,군북면사무소,충청,충청북도 옥천군 군북면 이백리 346-42,1,0,1
2978,군서면사무소,충청,충청북도 옥천군 군서면 동평리 587-1,1,0,1
2979,시외버스 공영주차장,충청,충청북도 옥천군 옥천읍 삼양리 42-9,1,0,1
2980,옥천군청,충청,충청북도 옥천군 옥천읍 삼양리 174,2,0,2
2981,옥천보건소 공영주차장,충청,충청북도 옥천군 옥천읍 삼양리 161-108,2,0,2
2982,옥천지사,충청,충청북도 옥천군 옥천읍 삼양리 222-178,1,0,1
2983,이원면사무소,충청,충청북도 옥천군 이원면 강청리 47-1,1,0,1
2984,청산면사무소,충청,충청북도 옥천군 청산면 지전리 74-3,1,0,1
2985,일반고객 서경화(영흥곰탕),인천,인천광역시 옹진군 영흥면 선재리 636-85,1,0,1
2986,장경리공영주차장,인천,인천광역시 옹진군 영흥면 내리 1656-2,1,0,1
2987,금당면사무소,전라,전라남도 완도군 금당면 차우리 680,1,0,1
2988,완도지사,전라,전라남도 완도군 완도읍 군내리 1244-18,1,0,1
2989,완도진아리채 아파트,전라,"전라남도 완도군 완도읍 청해진동로 5 (군내리, 진아리채아파트)",0,1,1
2990,라송센트럴카운티 아파트,전라,전라북도 완주군 봉동읍 둔산리 871-1,1,3,4
2991,모아엘가,전라,전라북도 완주군 봉동읍 둔산리 864-5,0,2,2
2992,봉동읍사무소,전라,전라북도 완주군 봉동읍 삼봉로 933,1,0,1
2993,삼례읍사무소,전라,전라북도 완주군 삼례읍 삼례리 1691-2,1,0,1
2994,완주교육지원청,전라,"전라북도 완주군 용진읍 지암로 65 (운곡리, 완주교육지원청)",1,0,1
2995,완주군청,전라,전라북도 완주군 용진읍 지암로 61,2,0,2
2996,이서문화체육센터,전라,전라북도 완주군 이서면 상개리 582-3,1,0,1
2997,한일장신대학교,전라,전라북도 완주군 상관면 신리 694-1,1,0,1
2998,LG한강자이 아파트,서울,서울특별시 용산구 이촌동 이촌로64길 15,1,3,4
2999,국립 중앙 박물관,서울,서울특별시 용산구 용산동6가 11-426,3,0,3
3000,대우월드마크용산,서울,서울특별시 용산구 한강로1가 64,0,5,5
3001,동아그린 아파트,서울,서울특별시 용산구 이촌로 100-8,1,2,3
3002,래미안첼리투스,서울,서울특별시 용산구 이촌동 이촌로 300,1,2,3
3003,리첸시아 아파트,서울,서울특별시 용산구 백범로 341,1,0,1
3004,리첸시아용산B블록,서울,서울특별시 용산구 원효로1가 백범로 341,0,2,2
3005,용산더프라임,서울,서울특별시 용산구 원효로1가 원효로90길 11,1,1,2
3006,용산시티파크1단지,서울,서울특별시 용산구 한강로3가 서빙고로 35,1,0,1
3007,용산아크로타워,서울,서울특별시 용산구 문배동 백범로90길 26,0,2,2
3008,용산전자상가1 공영주차장,서울,서울특별시 용산구 한강로3가 12,1,0,1
3009,용산파크자이아파트,서울,서울특별시 용산구 한강로1가 50-1,0,5,5
3010,용산한신 아파트,서울,서울특별시 용산구 용산동2가 녹사평대로 245,0,2,2
3011,전쟁기념관,서울,서울특별시 용산구 이태원로 29,3,0,3
3012,청암자이 아파트,서울,"서울특별시 용산구 삼개로 60 (청암동, 천년명가 청암자이)",1,2,3
3013,파크타워 아파트,서울,서울특별시 용산구 용산동5가 서빙고로 67,1,3,4
3014,프라임팰리스,서울,서울특별시 용산구 문배동 백범로90길 38,0,1,1
3015,한강대우,서울,서울특별시 용산구 이촌동 이촌로 181,1,2,3
3016,한남동현대하이페리온,서울,서울특별시 용산구 한남동 서빙고로 413,0,2,2
3017,가현마을신안아파트,경기,경기도 용인시 기흥구 구갈동 344,1,0,1
3018,경남아너스빌,경기,경기도 용인시 기흥구 영덕동 1117,0,4,4
3019,교동마을동양파라곤,경기,경기도 용인시 기흥구 마북동 641,1,2,3
3020,교동마을쌍용,경기,경기도 용인시 기흥구 마북동 621,1,2,3
3021,구성자이3차,경기,경기도 용인시 기흥구 마북동 638,1,2,3
3022,금화마을대우현대아파트,경기,경기도 용인시 기흥구 상갈동 461,1,0,1
3023,금화마을주공4단지,경기,경기도 용인시 기흥구 상갈동 463,1,0,1
3024,기흥구청,경기,경기도 용인시 기흥구 구갈동 355,1,0,1
3025,대주피오레1단지,경기,경기도 용인시 기흥구 공세동 694,1,3,4
3026,동백금호어울림타운하우스,경기,경기도 용인시 기흥구 중동 865,0,1,1
3027,동백금호어울림타운하우스 2단지,경기,경기도 용인시 기흥구 중동 863,0,1,1
3028,동백하우스토리,경기,경기도 용인시 기흥구 중동 869,0,2,2
3029,동아솔레시티아파트,경기,경기도 용인시 기흥구 보정동 1162,1,3,4
3030,동일하이빌2차아파트,경기,경기도 용인시 기흥구 언남동 496,1,3,4
3031,백현마을 한라비발디2단지,경기,경기도 용인시 기흥구 동백동 662,1,1,2
3032,보정한화꿈에그린아파트,경기,경기도 용인시 기흥구 보정동 1393,1,0,1
3033,새천년그린빌1단지아파트,경기,경기도 용인시 기흥구 신갈동 681,0,3,3
3034,서천마을1단지,경기,경기도 용인시 기흥구 서천동 736,1,1,2
3035,서천마을4단지,경기,경기도 용인시 기흥구 서천동 823,1,0,1
3036,수원동마을 쌍용스윗닷홈 2단지,경기,경기도 용인시 기흥구 상하동 652,1,1,2
3037,신갈동주민센터,경기,경기도 용인시 기흥구 신갈동 60-3,1,0,1
3038,신동백롯데캐슬에코2단지,경기,경기도 용인시 기흥구 중동 1101,1,3,4
3039,신동백서해그랑블1차,경기,경기도 용인시 기흥구 중동 1102,1,2,3
3040,신동아파밀리에,경기,경기도 용인시 기흥구 영덕동 1069,1,2,3
3041,써니밸리아파트,경기,경기도 용인시 기흥구 지곡동 704,1,1,2
3042,양현마을풍림아파트,경기,경기도 용인시 기흥구 신갈동 158,1,1,2
3043,연원마을성원아파트,경기,경기도 용인시 기흥구 보정동 694,1,0,1
3044,영덕동주민센터,경기,경기도 용인시 기흥구 영덕동 1208,1,0,1
3045,예현마을현대홈타운,경기,경기도 용인시 기흥구 서천동 705,1,2,3
3046,이마트 동백점,경기,경기도 용인시 기흥구 중동 833,1,0,1
3047,죽전1차힐데스하임,경기,경기도 용인시 기흥구 보정동 1308,0,1,1
3048,현대모닝사이드1차,경기,경기도 용인시 기흥구 보라동 570,1,4,5
3049,호반베르디움,경기,경기도 용인시 기흥구 청덕동 567,0,3,3
3050,화성파크드림아파트,경기,경기도 용인시 기흥구 보라동 633,1,2,3
3051,흥덕마을5단지호반베르디움(레이크파크),경기,경기도 용인시 기흥구 영덕동 976,1,3,4
3052,흥덕마을7단지힐스테이트 아파트,경기,경기도 용인시 기흥구 영덕동 969,1,3,4
3053,경남아너스빌2차,경기,경기도 용인시 수지구 성복동 754,0,1,1
3054,광교경남아너스빌,경기,경기도 용인시 수지구 상현동 1115,1,2,3
3055,광교마을 45단지 아파트,경기,경기도 용인시 수지구 상현동 1113,1,2,3
3056,금호베스트빌2단지아파트,경기,경기도 용인시 수지구 상현동 832,1,2,3
3057,꽃메마을한라신영프로방스아파트,경기,경기도 용인시 수지구 죽전동 1302,1,1,2
3058,도담마을우미이노스빌1차,경기,경기도 용인시 수지구 죽전동 1261,1,0,1
3059,도담마을푸르지오,경기,경기도 용인시 수지구 죽전동 1275,0,2,2
